ID,Reported Year,Total Dead and Missing,Lat,Long
1342,2018,1,38.277998,21.764864
1343,2018,1,16.975204,7.965108
1344,2018,2,14.35127,-3.60804
1345,2018,3,22.23708569,120.9552538
1346,2018,2,33.315683,59.991135
1347,2018,2,27.684568,62.705671
1348,2018,1,22.904814,87.914411
1349,2018,1,23.311991,18.01001
1350,2018,1,13.436756,-6.242715
1351,2018,1,36.61900306,-6.364435634
1352,2018,1,28.77543116,-100.5325561
1353,2018,1,23.800424,18.143748
1354,2018,2,13.57453,-2.41366
1355,2018,1,14.063995,-3.08025
1356,2018,2,41.15214243,24.88752017
1357,2018,19,37.46285574,27.01084007
1358,2018,3,14.811862,100.4481117
1359,2018,1,24.224424,13.97241
1360,2018,1,11.31537,-5.66546
1361,2018,1,29.0620864,-13.7746296
1362,2018,1,22.223005,22.799039
1363,2018,1,22.019453,22.623337
1364,2018,1,16.975204,7.965108
1365,2018,12,35.51997054,-2.645016567
1366,2018,1,21.67598181,92.60315881
1367,2018,1,27.2217001,-97.7893059
1368,2018,1,19.70172414,-99.17503129
1369,2018,1,26.21650955,-98.45506082
1370,2018,1,31.3395386,-110.9783476
1371,2018,2,28.53876501,62.02822147
1372,2018,1,26.07368836,-98.13360007
1373,2018,1,24.921313,13.970013
1374,2018,1,28.955282,24.995294
1375,2018,1,14.62564,-7.98554
1376,2018,1,13.30658,-4.89249
1377,2018,1,40.73097733,26.0548943
1378,2018,1,14.90489636,-92.30599262
1379,2018,1,36.83992253,14.76583753
1380,2018,2,24.764291,13.182405
1381,2018,2,24.081574,13.267205
1382,2018,1,21.943709,27.672666
1383,2018,1,28.5352366,-100.4053407
1384,2018,1,31.78891415,-106.5919701
1385,2018,1,27.1536729,-98.3172529
1386,2018,5,11.31537,-5.66546
1387,2018,1,12.669425,-7.909603
1388,2018,1,31.27977011,-111.7261451
1389,2018,1,25.234758,14.752113
1390,2018,2,14.44682,-11.43794
1391,2018,1,36.62658052,-6.383661709
1392,2018,1,32.0040286,-112.7348004
1393,2018,1,26.06827888,-98.20875839
1394,2018,3,21.943709,27.672666
1395,2018,1,14.529806,-4.196529
1396,2018,1,41.66122914,26.49425973
1397,2018,3,11.31537,-5.66546
1398,2018,1,26.83995716,-97.85859711
1399,2018,1,17.80650758,-93.40440007
1400,2018,2,20.231415,12.843874
1401,2018,2,21.878414,31.612042
1402,2018,2,12.669425,-7.909603
1403,2018,3,35.91540119,-5.380983631
1404,2018,21,33.44274446,12.57012788
1405,2018,1,40.73037078,26.0403877
1406,2018,1,-0.310591,42.39613
1407,2018,1,26.06780372,-98.29909673
1408,2018,1,23.800424,21.60152
1409,2018,1,23.392682,14.137156
1410,2018,2,19.635357,27.103538
1411,2018,3,22.295935,25.55774
1412,2018,2,22.019453,23.150443
1413,2018,1,26.8291611,-98.365447
1414,2018,1,35.6120715,-1.170012647
1415,2018,1,32.70841027,-115.4652329
1416,2018,1,22.669779,22.627121
1417,2018,1,21.14317,23.823002
1418,2018,2,26.910418,14.509939
1419,2018,6,36.96914225,44.28649554
1420,2018,3,28.70567715,-100.5123358
1421,2018,1,32.3251494,-113.2354807
1422,2018,1,32.3251494,-113.2354807
1423,2018,1,26.22438132,-98.44773956
1424,2018,1,36.0082459,-5.603763054
1425,2018,2,-2.1480534,-79.8841984
1426,2018,2,24.102273,32.985841
1427,2018,1,36.1509958,-5.3378834
1428,2018,1,21.366129,23.633623
1429,2018,1,26.950841,14.457394
1430,2018,3,-19.721815,34.879524
1431,2018,1,17.96424555,-94.74862591
1432,2018,1,32.59338373,-116.0889803
1433,2018,1,17.45866461,-91.44444874
1434,2018,2,21.856401,23.853251
1435,2018,1,-3.445196,36.633972
1436,2018,1,2.5,42.329444
1437,2018,2,13.57453,-2.41366
1438,2018,3,16.33786355,-95.22829814
1439,2018,1,12.58344708,44.17036343
1440,2018,2,35.40687907,-1.395759438
1441,2018,1,26.268788,24.688648
1442,2018,1,26.93615,14.34758
1443,2018,1,13.966799,35.440559
1444,2018,3,19.635357,27.103538
1445,2018,1,14.20784,1.45275
1446,2018,1,31.8904218,-110.5817435
1447,2018,2,19.635357,27.103538
1448,2018,2,12.486464,1.513367
1449,2018,1,32.71914463,14.17176853
1450,2018,1,25.79786639,-100.3297607
1451,2018,3,23.679744,12.696986
1452,2018,2,19.635357,27.103537
1453,2018,1,28.33377153,-100.3059382
1454,2018,1,20.04356865,-99.23910959
1455,2018,2,35.59581336,-1.186008961
1456,2018,3,30.56280909,-103.9722162
1457,2018,1,24.921313,14.145715
1458,2018,1,36.6544039,0.924694723
1459,2018,1,32.0816574,-112.7516255
1460,2018,1,32.059862,-111.3964434
1461,2018,1,25.477992,13.882974
1462,2018,1,35.64607412,-1.075810897
1463,2018,1,27.22376084,-97.80449793
1464,2018,1,32.79651175,12.73374962
1465,2018,1,32.90681178,13.18447184
1466,2018,1,13.30658,-4.89249
1467,2018,1,26.9238966,-98.0192018
1468,2018,1,35.57982925,-1.163521321
1469,2018,2,35.7174625,-0.893899332
1470,2018,1,27.1266376,-98.1861111
1471,2018,11,32.94074816,12.08166097
1472,2018,2,19.635357,27.103536
1473,2018,19,31.61415428,14.67440354
1474,2018,1,29.80260006,-101.5763329
1475,2018,2,35.49472854,-1.244925427
1476,2018,1,27.0730842,-97.9760844
1477,2018,1,31.8464478,-112.1776471
1478,2018,2,31.832941,13.911184
1479,2018,7,41.66145779,26.49443392
1480,2018,1,35.97121609,0.070161184
1481,2018,1,23.719983,16.166288
1482,2018,3,24.522137,13.663347
1483,2018,6,22.26368,13.311943
1484,2018,2,20.610678,27.916851
1485,2018,1,16.305456,-0.08823
1486,2018,1,13.436756,-6.242715
1487,2018,1,35.9497662,-5.309639688
1488,2018,1,36.48042097,-4.740933307
1489,2018,1,26.25652523,-98.60064877
1490,2018,1,23.880815,13.038345
1491,2018,3,21.943709,27.672666
1492,2018,1,12.669425,-7.909603
1493,2018,5,35.58515367,-2.957796002
1494,2018,1,36.42429169,0.620750723
1495,2018,4,1.726489014,31.01372463
1496,2018,1,-1.3227102,36.9260693
1497,2018,1,20.380676,25.698062
1498,2018,1,26.19965636,-98.4797287
1499,2018,1,36.72984347,2.792090734
1500,2018,3,37.809518,44.603174
1501,2018,3,35.74632019,-3.214241932
1502,2018,7,32.93844311,12.08715414
1503,2018,3,20.81214632,92.32595736
1504,2018,25,13.27302771,46.46133036
1505,2018,1,36.18577519,0.259513731
1506,2018,1,-13.009242,40.527028
1507,2018,2,1.834926596,30.85854274
1508,2018,1,32.67175874,-115.5132042
1509,2018,1,38.44087,44.667972
1510,2018,2,32.788441,12.48975
1511,2018,2,20.180842,13.005307
1512,2018,2,18.07428,34.434548
1513,2018,3,22.396611,26.693147
1514,2018,1,26.09427066,-98.27060223
1515,2018,1,32.4466399,-112.6446849
1516,2018,1,27.2636237,-98.3722684
1517,2018,1,24.001308,14.193425
1518,2018,1,32.783161,12.47628
1519,2018,47,35.58318659,-2.795275034
1520,2018,1,26.08023488,-98.25345112
1521,2018,1,22.14162,23.988811
1522,2018,2,32.77912,12.490007
1523,2018,1,21.189743,1.042867
1524,2018,1,35.86805176,-5.376091003
1525,2018,100,33.24563548,12.24782919
1526,2018,1,36.01060865,36.29559921
1527,2018,1,39.10307498,26.56568611
1528,2018,1,19.515787,27.110345
1529,2018,1,22.791375,21.967347
1530,2018,2,23.840626,17.616741
1531,2018,1,22.060187,23.634535
1532,2018,1,26.84485845,-97.69654877
1533,2018,1,26.2238448,-98.5968293
1534,2018,1,27.49992155,-99.50309637
1535,2018,1,25.8375141,-97.40541677
1536,2018,1,45.48809261,15.38637772
1537,2018,1,31.49713347,-111.413387
1538,2018,1,31.723048,14.025968
1539,2018,2,21.14317,23.823002
1540,2018,1,13.966799,35.440559
1541,2018,1,13.794627,8.989361
1542,2018,1,45.75032239,18.74727777
1543,2018,2,27.989551,24.863537
1544,2018,1,5.321172,39.569408
1545,2018,1,51.19320789,3.081177321
1546,2018,1,-4.883087,39.513936
1547,2018,1,34.7402677,10.7482127
1548,2018,1,41.65882638,26.48618388
1549,2018,2,24.174946,22.684659
1550,2018,2,18.07428,34.434549
1551,2018,1,-1.405445,36.862977
1552,2018,1,12.669425,-7.909603
1553,2018,1,12.669425,-7.909603
1554,2018,1,18.71581888,-97.32304376
1555,2018,4,18.07428,34.434548
1556,2018,34,34.75092189,13.53515625
1557,2018,2,36.2807903,0.094711586
1558,2018,1,32.53347346,-117.1246786
1559,2018,1,20.82029642,92.35219959
1560,2018,1,30.22528705,-104.129113
1561,2018,3,19.635357,27.103536
1562,2018,1,20.610678,27.916851
1563,2018,1,2.5,42.329444
1564,2018,2,20.610678,27.916851
1565,2018,1,15.04029859,-89.58861351
1566,2018,1,19.7050171,-103.4685183
1567,2018,1,32.3311328,-111.4917742
1568,2018,4,21.943709,27.672666
1569,2018,1,20.610678,27.916851
1570,2018,1,16.305456,-0.08823
1571,2018,1,18.07428,34.434548
1572,2018,1,12.486464,1.513367
1573,2018,1,33.70551689,35.96589244
1574,2018,1,27.49648732,-99.52560699
1575,2018,3,35.35923628,-2.644685651
1576,2018,1,35.80577434,-0.803585382
1577,2018,30,12.44187239,44.02657489
1578,2018,3,-12.12622107,44.40581823
1579,2018,1,18.83001,-97.1660589
1580,2018,2,19.466592,26.440061
1581,2018,1,27.036422,14.417426
1582,2018,1,13.436756,-6.242715
1583,2018,1,20.342052,27.022494
1584,2018,3,19.635357,27.103536
1585,2018,1,18.9951,12.892
1586,2018,1,26.8697147,-97.6982272
1587,2018,5,27.1941061,-98.0548259
1588,2018,1,32.7912611,13.7360765
1589,2018,2,35.9405764,-3.121201466
1590,2018,1,45.8484251,9.0077495
1591,2018,1,27.1144162,-98.4270255
1592,2018,2,19.827565,33.345944
1593,2018,1,32.014058,-112.1044063
1594,2018,1,31.44346187,-105.9942578
1595,2018,1,20.668766,25.704798
1596,2018,3,27.017461,14.435957
1597,2018,16,33.68894989,35.97018398
1598,2018,52,49.06485408,57.8601087
1599,2018,1,19.637414,26.623192
1600,2018,2,24.482149,13.879626
1601,2018,1,-9.313345,32.770401
1602,2018,1,14.529806,-4.196529
1603,2018,1,31.9943161,-112.806239
1604,2018,3,27.011343,14.446939
1605,2018,6,14.71243,8.81383
1606,2018,1,13.101281,-1.066468
1607,2018,2,20.749731,26.768543
1608,2018,3,33.41609324,13.21331096
1609,2018,2,35.85295401,-0.814755301
1610,2018,7,28.99224023,-13.49585334
1611,2018,1,31.29990314,-110.9380298
1612,2018,1,22.100909,23.194329
1613,2018,2,18.9951,12.892
1614,2018,1,23.719983,13.618827
1615,2018,2,18.07428,34.434548
1616,2018,1,32.3770211,-113.1654307
1617,2018,1,13.567446,2.108762
1618,2018,1,43.7743355,7.4931567
1619,2018,1,36.0586544,0.061860512
1620,2018,1,46.4982953,11.3547582
1621,2018,2,29.510267,65.421738
1622,2018,2,22.78882,5.525811
1623,2018,2,17.601362,34.474951
1624,2018,1,36.8012722,3.5686162
1625,2018,1,44.43824654,11.56951356
1626,2018,3,21.943709,27.672666
1627,2018,2,12.669425,-7.909603
1628,2018,1,12.486464,1.513367
1629,2018,2,21.079375,24.029864
1630,2018,18,12.14982949,-68.80590859
1631,2018,1,50.93772776,1.949506614
1632,2018,100,33.46124617,14.63044773
1633,2018,11,35.89100576,-5.659332275
1634,2018,1,31.876975,13.853232
1635,2018,12,32.98300233,13.76885206
1636,2018,64,34.07838046,13.2682426
1637,2018,3,23.679744,14.058795
1638,2018,1,20.339476,26.619864
1639,2018,4,35.88053832,-5.519505224
1640,2018,1,36.78467678,-6.580935209
1641,2018,1,26.8077686,-98.118294
1642,2018,2,24.642024,14.587863
1643,2018,1,26.06354885,-98.07603481
1644,2018,1,27.2474839,-98.3788079
1645,2018,1,27.1058052,-98.146774
1646,2018,1,32.2732613,-111.6896884
1647,2018,1,45.55970618,15.29882071
1648,2018,2,21.284256,24.028913
1649,2018,4,-33.51769914,-53.33420946
1650,2017,48,27.8174487,-99.0128926
1651,2017,3,26.9730763,-99.1013498
1652,2017,2,26.995506,-98.7481167
1653,2017,1,29.8687682,-101.1617356
1654,2017,2,28.2758921,-99.1013498
1655,2017,4,28.4116514,-99.8124935
1656,2017,2,27.0273057,-98.2212979
1657,2017,1,31.8039824,-106.2051484
1658,2017,4,32.7157305,-117.1610966
1659,2017,1,21.94616851,-102.2833209
1660,2017,7,7.736847452,-77.54837036
1661,2017,2,27.016237,14.430466
1662,2017,1,32.137605,-112.6652585
1663,2017,1,50.9340765,1.9102149
1664,2017,1,40.97682014,26.30950928
1665,2017,1,16.5611537,-94.6138639
1666,2017,1,7.986535,16.9741689
1667,2017,2,21.66503906,27.88794267
1668,2017,1,43.76723018,7.448348116
1669,2017,1,7.986535,16.9741689
1670,2017,2,-8.0028892,12.6392316
1671,2017,1,28.58381,77.247466
1672,2017,2,24.081574,14.500012
1673,2017,1,28.7620739,51.5150077
1674,2017,1,28.58381,77.247466
1675,2017,1,38.43018903,27.10231392
1676,2017,1,14.9055599,-92.2634206
1677,2017,1,27.66357422,18.51119127
1678,2017,3,23.920992,13.178661
1679,2017,3,27.001479,14.429019
1680,2017,3,14.053676,31.7975831
1681,2017,1,12.6158803,13.3132472
1682,2017,1,12.4495221,32.7811016
1683,2017,2,22.60986328,29.20042317
1684,2017,2,21.284256,23.109152
1685,2017,1,28.9480229,-100.6239711
1686,2017,1,27.48067749,-99.4793635
1687,2017,1,35.87804972,-5.327972174
1688,2017,1,32.92640983,13.11306071
1689,2017,1,9.7678687,4.0510564
1690,2017,2,20.463043,26.488741
1691,2017,2,23.840626,13.270216
1692,2017,2,32.8998293,24.088938
1693,2017,1,-0.0233208,14.0246473
1694,2017,2,15.53466797,24.29735338
1695,2017,2,29.39941406,17.78040105
1696,2017,7,35.99212098,36.28564285
1697,2017,2,23.719983,14.848483
1698,2017,1,23.920992,14.105276
1699,2017,1,50.95302026,1.919110805
1700,2017,1,20.1402594,30.214647
1701,2017,1,33.22917696,14.10154491
1702,2017,4,14.053676,31.7975831
1703,2017,1,36.47476259,15.10415543
1704,2017,3,13.6261424,21.9354499
1705,2017,2,12.4495221,32.7811016
1706,2017,1,29.4850089,57.6439048
1707,2017,1,20.1402594,30.214647
1708,2017,1,14.10644531,29.05151784
1709,2017,1,41.6771297,26.5557145
1710,2017,6,23.82739723,-99.17544768
1711,2017,1,32.0648206,-112.4726439
1712,2017,1,29.4898769,-110.7218061
1713,2017,3,13.85375977,28.46401318
1714,2017,3,12.4495221,32.7811016
1715,2017,5,12.91992188,24.53744172
1716,2017,7,14.23828125,24.55742843
1717,2017,3,35.88283311,-5.803099736
1718,2017,5,32.44966543,52.16308594
1719,2017,1,36.12509567,-5.169511656
1720,2017,4,15.57861328,25.21519168
1721,2017,1,12.5642261,32.7473047
1722,2017,1,28.720014,61.538556
1723,2017,1,28.487687,61.797528
1724,2017,3,28.352186,62.374728
1725,2017,1,27.017231,14.455049
1726,2017,1,33.2771073,52.3613378
1727,2017,1,35.9389086,-3.180596302
1728,2017,1,27.07179562,-98.26502101
1729,2017,7,27.8174487,-99.0128926
1730,2017,2,36.2144014,-3.4195527
1731,2017,1,14.053676,31.7975831
1732,2017,3,14.053676,31.7975831
1733,2017,3,26.71875,28.66197247
1734,2017,1,28.6751124,57.7371569
1735,2017,3,14.67773438,24.95649129
1736,2017,4,14.0625,25.19531108
1737,2017,1,35.7248416,51.381653
1738,2017,1,27.1832216,56.2666455
1739,2017,1,27.3526033,62.3447815
1740,2017,1,27.3526033,62.3447815
1741,2017,1,27.3526033,62.3447815
1742,2017,1,30.3548893,56.002705
1743,2017,1,33.2771073,52.3613378
1744,2017,1,30.3548893,56.002705
1745,2017,1,33.2771073,52.3613378
1746,2017,2,27.1093699,-98.2123346
1747,2017,3,27.2403194,-98.2044504
1748,2017,2,15.367289,5.205284
1749,2017,3,26.684275,14.389703
1750,2017,1,31.32982065,-110.920177
1751,2017,2,27.20583595,-98.14019307
1752,2017,2,22.74169922,29.2771158
1753,2017,1,29.1274869,-103.2425379
1754,2017,8,36.94919521,8.448509528
1755,2017,1,26.45825543,-98.22198455
1756,2017,1,14.053676,31.7975831
1757,2017,2,8.3417006,4.9757165
1758,2017,5,1.4096535,18.4520713
1759,2017,2,24.121689,13.575951
1760,2017,1,27.2403194,-98.2044504
1761,2017,1,27.25232157,-97.86333558
1762,2017,1,27.15125131,-98.20322291
1763,2017,1,26.76431224,-97.79945195
1764,2017,1,26.22493055,-98.44542785
1765,2017,4,21.66503906,27.88794267
1766,2017,12,18.08086639,-69.10191929
1767,2017,3,32.8998293,24.088938
1768,2017,2,14.053676,31.7975831
1769,2017,2,5.5258107,22.7888209
1770,2017,1,23.941751,32.0681759
1771,2017,3,14.053676,31.7975831
1772,2017,3,35.31798402,-6.32317765
1773,2017,1,36.68466409,-3.862161323
1774,2017,3,33.13430215,51.56951671
1775,2017,1,36.15961671,0.134644936
1776,2017,10,36.11361439,36.24801636
1777,2017,3,35.87639046,-5.811981644
1778,2017,1,31.6954361,-110.4188086
1779,2017,1,31.8555732,-111.3205243
1780,2017,2,22.60986328,29.20042317
1781,2017,1,20.48865007,-100.800034
1782,2017,2,26.488741,20.463043
1783,2017,3,15.53466797,24.29735338
1784,2017,10,14.10644531,29.05151784
1785,2017,2,23.920992,14.103058
1786,2017,2,24.2390994,13.45041375
1787,2017,28,35.92856441,-5.893536298
1788,2017,1,32.5753828,-116.6353835
1789,2017,14,14.053676,31.7975831
1790,2017,3,12.4495221,32.7811016
1791,2017,2,13.85375977,28.46401318
1792,2017,4,35.97015368,-5.603076409
1793,2017,1,31.8054091,-111.6176713
1794,2017,1,27.2403194,-98.2044504
1795,2017,1,33.5818394,48.3988186
1796,2017,1,27.3526033,62.3447815
1797,2017,1,36.08247099,-6.026000977
1798,2017,4,40.937607,24.412866
1799,2017,1,17.472665,-91.425051
1800,2017,1,31.8824414,-111.3961857
1801,2017,1,35.29038749,-2.926591904
1802,2017,1,33.29373544,-116.0302241
1803,2017,2,2.3912362,6.3702928
1804,2017,1,27.3526033,62.3447815
1805,2017,2,14.2686658,27.550779
1806,2017,1,-17.4676861,14.716677
1807,2017,1,-1.5196603,12.3714277
1808,2017,3,14.23828125,24.55742843
1809,2017,31,32.80195944,13.72078687
1810,2017,1,35.98876804,-5.611316155
1811,2017,1,36.17883247,-5.909786224
1812,2017,6,35.85055928,-5.679503545
1813,2017,1,39.11792649,26.5843972
1814,2017,3,13.1295625,101.8435568
1815,2017,1,28.6751124,57.7371569
1816,2017,1,28.6751124,57.7371569
1817,2017,1,36.19882588,0.218307777
1818,2017,1,32.1791978,-112.9473341
1819,2017,20,20.1402594,30.214647
1820,2017,2,12.4495221,32.7811016
1821,2017,21,34.06017917,13.05950236
1822,2017,1,36.05976459,0.090699623
1823,2017,3,34.220067,45.62979
1824,2017,1,29.945985,61.913843
1825,2017,1,41.2443761,26.1359431
1826,2017,6,34.40533394,13.98235393
1827,2017,3,19.6939138,-71.3156315
1828,2017,1,36.05532377,0.076966713
1829,2017,1,7.986535,16.9741689
1830,2017,1,-8.0028892,12.6392316
1831,2017,3,12.91992188,24.53744172
1832,2017,1,45.15232183,19.13310557
1833,2017,1,14.0625,25.19531108
1834,2017,1,15.57861328,25.21519168
1835,2017,2,14.67773438,24.95649129
1836,2017,4,35.90491742,-5.291584069
1837,2017,5,32.83194576,-117.2884378
1838,2017,1,32.69422005,-115.4655358
1839,2017,5,26.1560558,63.0147578
1840,2017,20,14.053676,31.7975831
1841,2017,3,21.8568586,23.3112389
1842,2017,1,22.74169922,29.2771158
1843,2017,1,36.47984344,36.55189784
1844,2017,1,36.10193986,0.057740639
1845,2017,1,31.9045018,-110.4199278
1846,2017,3,34.0084395,17.7014525
1847,2017,1,32.81154268,12.89725342
1848,2017,1,31.965863,-110.245072
1849,2017,1,7.986535,16.9741689
1850,2017,2,15.0557415,12.1348457
1851,2017,1,13.1913383,32.8872094
1852,2017,15,26.005743,63.0569807
1853,2017,1,32.77645796,-116.0264523
1854,2017,5,32.8998293,24.088938
1855,2017,2,14.053676,31.7975831
1856,2017,1,-4.3051542,11.1649219
1857,2017,2,-0.0233208,14.0246473
1858,2017,2,-0.0279867,16.2639807
1859,2017,2,17.8320441,-93.3918106
1860,2017,1,19.0677144,-98.1878116
1861,2017,3,14.053676,31.7975831
1862,2017,2,12.4495221,32.7811016
1863,2017,1,37.3292861,19.1040389
1864,2017,2,17.5149787,-91.9883872
1865,2017,1,23.2494148,-106.4111425
1866,2017,1,2.1253854,13.5115963
1867,2017,2,21.66503906,27.88794267
1868,2017,2,12.61676438,-86.6787337
1869,2017,2,32.8219298,12.89862671
1870,2017,1,-1.5196603,12.3714277
1871,2017,1,14.4290236,27.0365406
1872,2017,3,22.60986328,29.20042317
1873,2017,1,29.4850089,57.6439048
1874,2017,1,29.1043813,53.045893
1875,2017,1,28.7620739,51.5150077
1876,2017,1,39.34399509,26.38397586
1877,2017,1,26.23477264,-98.58026422
1878,2017,1,39.32832825,26.42895114
1879,2017,1,32.7689479,9.3095648
1880,2017,2,36.54055156,36.58485682
1881,2017,1,35.8400188,50.9390906
1882,2017,1,26.14330118,-98.3309446
1883,2017,2,35.77715415,-5.789837326
1884,2017,1,39.35063252,26.37607944
1885,2017,1,32.1903524,-112.9141476
1886,2017,1,15.53466797,24.29735338
1887,2017,1,20.0867909,32.1194242
1888,2017,1,36.4039629,15.4581332
1889,2017,2,13.85375977,28.46401318
1890,2017,2,14.10644531,29.05151784
1891,2017,1,35.8752777,-5.696625198
1892,2017,1,33.22917696,14.10154491
1893,2017,5,12.91992188,24.53744172
1894,2017,2,14.23828125,24.55742843
1895,2017,34,34.34185915,13.82854533
1896,2017,1,39.34319856,26.37539279
1897,2017,1,26.212256,-98.4213932
1898,2017,1,32.7373161,-115.1648825
1899,2017,4,32.8998293,24.088938
1900,2017,3,5.5258107,22.7888209
1901,2017,1,27.59762263,-99.53727948
1902,2017,1,27.2012,60.6865817
1903,2017,1,35.778176,-5.8279666
1904,2017,5,14.0625,25.19531108
1905,2017,1,15.57861328,25.21519168
1906,2017,10,37.03118701,27.12606879
1907,2017,76,34.00014846,13.05352631
1908,2017,14,34.07838046,13.08147502
1909,2017,1,32.1173598,-113.1905203
1910,2017,6,-12.62654219,45.06327678
1911,2017,3,20.1402594,30.214647
1912,2017,8,33.6901385,12.66174316
1913,2017,1,46.48436874,11.34169584
1914,2017,1,27.15247327,-98.2135226
1915,2017,4,21.23964601,92.02899787
1916,2017,1,28.04512534,-14.35198115
1917,2017,3,20.1402594,30.214647
1918,2017,2,36.07641542,0.04538102
1919,2017,3,20.82742439,92.27761594
1920,2017,1,46.1258898,13.20250291
1921,2017,1,32.1791978,-112.9473341
1922,2017,2,7.986535,16.9741689
1923,2017,2,21.8568586,23.3112389
1924,2017,5,21.66503906,27.88794267
1925,2017,3,22.74169922,29.2771158
1926,2017,5,14.67773438,24.95649129
1927,2017,5,35.83966105,-5.787262405
1928,2017,2,-8.0028892,12.6392316
1929,2017,1,20.0867909,32.1194242
1930,2017,6,25.77392578,18.9481805
1931,2017,1,32.7689479,9.3095648
1932,2017,2,20.33555265,-78.6853475
1933,2017,1,32.66556624,-115.5507726
1934,2017,1,35.29115659,-2.927625956
1935,2017,4,32.71728516,21.85162076
1936,2017,1,36.85854688,40.08074664
1937,2017,1,29.98914925,-22.22558176
1938,2017,3,-4.1974627,14.4874284
1939,2017,1,27.21879974,-97.79411242
1940,2017,1,24.98153687,30.66449407
1941,2017,4,13.6261424,21.9354499
1942,2017,4,13.0817903,19.0048181
1943,2017,3,27.83935547,18.36527846
1944,2017,8,26.6215167,-98.7481167
1945,2017,3,-8.0028892,12.6392316
1946,2017,10,14.053676,31.7975831
1947,2017,8,14.053676,31.7975831
1948,2017,2,8.085411953,17.02276083
1949,2017,4,25.77392578,29.62151957
1950,2017,2,14.10644531,29.05151784
1951,2017,7,15.53466797,24.29735338
1952,2017,3,22.60986328,29.20042317
1953,2017,8,32.67983741,14.29960842
1954,2017,1,35.28288879,-2.913308349
1955,2017,1,18.34031434,-67.25870063
1956,2017,1,26.18505864,-102.6846199
1957,2017,2,20.1402594,30.214647
1958,2017,2,13.685997,32.7372987
1959,2017,3,-0.0279867,16.2639807
1960,2017,2,-0.0279867,16.2639807
1961,2017,1,8.5919561,12.0021794
1962,2017,6,13.85375977,28.46401318
1963,2017,1,35.28604163,-2.901978698
1964,2017,6,35.51465044,-5.988293379
1965,2017,3,7.986535,16.9741689
1966,2017,2,7.986535,16.9741689
1967,2017,1,36.5066916,15.13995033
1968,2017,1,21.8568586,23.3112389
1969,2017,1,-1.5196603,12.3714277
1970,2017,1,24.91699219,29.43032842
1971,2017,1,28.60802401,-100.4440282
1972,2017,1,31.8368831,-111.3224634
1973,2017,1,31.9676831,-113.0133083
1974,2017,1,14.053676,31.7975831
1975,2017,3,24.98153687,30.66449407
1976,2017,2,21.8568586,23.3112389
1977,2017,5,12.87597656,21.67848637
1978,2017,1,32.82654591,12.89862671
1979,2017,1,31.4826112,-111.4451798
1980,2017,2,3.3842473,11.8633332
1981,2017,1,14.23828125,24.55742843
1982,2017,3,27.48779297,17.52914806
1983,2017,1,18.12635998,-94.47022855
1984,2017,6,13.533333,20.566667
1985,2017,3,25.3125,28.62340492
1986,2017,1,25.11474609,20.82833065
1987,2017,1,30.438965,61.8053
1988,2017,1,30.165527,61.831769
1989,2017,41,20.76236752,92.35084401
1990,2017,1,34.59424343,10.65355314
1991,2017,1,42.4181324,2.8739219
1992,2017,6,14.4290236,27.0365406
1993,2017,2,12.91992188,24.53744172
1994,2017,1,34.2777158,12.12341309
1995,2017,37,20.1838175,-72.64139919
1996,2017,2,36.00323216,36.36943618
1997,2017,2,-0.0279867,16.2639807
1998,2017,7,12.61118164,20.31903332
1999,2017,15,12.583,20.1131
2000,2017,1,7.986535,16.9741689
2001,2017,1,12.6158803,13.3132472
2002,2017,3,24.98153687,30.66449407
2003,2017,28,32.6578726,14.28312893
2004,2017,1,12.26074219,22.45228342
2005,2017,1,12.583,20.1131
2006,2017,1,27.3526033,62.3447815
2007,2017,1,27.3526033,62.3447815
2008,2017,1,29.4850089,57.6439048
2009,2017,4,34.83005261,10.86988288
2010,2017,1,27.47723868,-99.48078375
2011,2017,1,-22.22591877,29.99385915
2012,2017,1,18.732207,15.454166
2013,2017,11,-15.36657979,34.44913943
2014,2017,31,20.77473304,92.34577413
2015,2017,1,25.45496606,-100.9997268
2016,2017,49,34.75781306,11.74771303
2017,2017,1,50.05056277,9.699000772
2018,2017,1,27.50861497,-99.52600142
2019,2017,1,29.25013048,-99.74805907
2020,2017,1,-8.0028892,12.6392316
2021,2017,1,15.57861328,25.21519168
2022,2017,1,32.1631904,-112.9989586
2023,2017,3,3.3842473,11.8633332
2024,2017,2,14.0625,25.19531108
2025,2017,1,27.3526033,62.3447815
2026,2017,1,29.4586676,55.6714051
2027,2017,1,25.413053,-101.0248334
2028,2017,1,27.2050726,-98.1565009
2029,2017,68,33.43557776,13.21331096
2030,2017,1,31.8270956,-111.3607009
2031,2017,6,8.294152188,17.15271496
2032,2017,3,7.986535,16.9741689
2033,2017,1,27.2012,60.6865817
2034,2017,1,27.2012,60.6865817
2035,2017,1,29.0161521,61.4493842
2036,2017,1,29.4850089,57.6439048
2037,2017,3,33.17509258,12.47698792
2038,2017,1,34.39949154,13.62304688
2039,2017,2,33.890316,13.1176758
2040,2017,3,-12.72499297,45.16144873
2041,2017,1,26.25566004,-98.66389675
2042,2017,1,33.50753877,11.15681395
2043,2017,2,20.0867909,32.1194242
2044,2017,1,41.01003227,0.431306712
2045,2017,6,22.74169922,29.2771158
2046,2017,1,14.67773438,24.95649129
2047,2017,1,29.4850089,57.6439048
