Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
Angola,AGO,Total,TOT,Nepal,NPL,7
Angola,AGO,Total,TOT,Netherlands,NLD,6108
Angola,AGO,Total,TOT,New Caledonia,NCL,1
Angola,AGO,Total,TOT,New Zealand,NZL,18
Angola,AGO,Total,TOT,Nicaragua,NIC,8
Angola,AGO,Total,TOT,Niger,NER,80
Angola,AGO,Total,TOT,Nigeria,NGA,1916
Angola,AGO,Total,TOT,Norway,NOR,105
Angola,AGO,Total,TOT,Pakistan,PAK,39
Angola,AGO,Total,TOT,Panama,PAN,14
Angola,AGO,Total,TOT,Paraguay,PRY,24
Angola,AGO,Total,TOT,Peru,PER,26
Angola,AGO,Total,TOT,Philippines,PHL,2450
Angola,AGO,Total,TOT,Poland,POL,29
Angola,AGO,Total,TOT,Portugal,PRT,167578
Angola,AGO,Total,TOT,Puerto Rico,PRI,1
Angola,AGO,Total,TOT,Reunion,REU,486
Angola,AGO,Total,TOT,Rwanda,RWA,19
Angola,AGO,Total,TOT,Sao Tome and Principe,STP,940
Angola,AGO,Total,TOT,Serbia and Montenegro,SCG,68
Angola,AGO,Total,TOT,Seychelles,SYC,82
Angola,AGO,Total,TOT,Singapore,SGP,10
Angola,AGO,Total,TOT,Slovak Republic,SVK,31
Angola,AGO,Total,TOT,Slovenia,SVN,4
Angola,AGO,Total,TOT,Somalia,SOM,18
Angola,AGO,Total,TOT,South Africa,ZAF,11882
Angola,AGO,Total,TOT,Spain,ESP,1955
Angola,AGO,Total,TOT,Sudan,SDN,467
Angola,AGO,Total,TOT,Swaziland,SWZ,200
Angola,AGO,Total,TOT,Sweden,SWE,428
Angola,AGO,Total,TOT,Switzerland,CHE,4300
Angola,AGO,Total,TOT,Tanzania,TZA,1102
Angola,AGO,Total,TOT,Thailand,THA,2313
Angola,AGO,Total,TOT,Togo,TGO,2
Angola,AGO,Total,TOT,Turkey,TUR,8
Angola,AGO,Total,TOT,Uganda,UGA,14
Angola,AGO,Total,TOT,United Kingdom,GBR,33459
Angola,AGO,Total,TOT,United States,USA,8412
Angola,AGO,Total,TOT,Uruguay,URY,10
Angola,AGO,Total,TOT,"Venezuela, RB",VEN,216
Angola,AGO,Total,TOT,Vietnam,VNM,57
Angola,AGO,Total,TOT,Zambia,ZMB,22777
Angola,AGO,Total,TOT,Zimbabwe,ZWE,49
Anguilla,AIA,Total,TOT,Antigua and Barbuda,ATG,24
Anguilla,AIA,Total,TOT,Aruba,ABW,12
Anguilla,AIA,Total,TOT,Australia,AUS,3
Anguilla,AIA,Total,TOT,Barbados,BRB,11
Anguilla,AIA,Total,TOT,Canada,CAN,141
Anguilla,AIA,Total,TOT,Cayman Islands,CYM,28
Anguilla,AIA,Total,TOT,Chile,CHL,15
Anguilla,AIA,Total,TOT,Colombia,COL,34
Anguilla,AIA,Total,TOT,Cuba,CUB,28
Anguilla,AIA,Total,TOT,Dominica,DMA,13
Anguilla,AIA,Total,TOT,Dominican Republic,DOM,170
Anguilla,AIA,Total,TOT,France,FRA,4
Anguilla,AIA,Total,TOT,French Guiana,GUF,8
Anguilla,AIA,Total,TOT,Greece,GRC,3
Anguilla,AIA,Total,TOT,Grenada,GRD,12
Anguilla,AIA,Total,TOT,Guadeloupe,GLP,78
Anguilla,AIA,Total,TOT,Haiti,HTI,17
Anguilla,AIA,Total,TOT,Jamaica,JAM,63
Anguilla,AIA,Total,TOT,Kyrgyz Republic,KGZ,6
Anguilla,AIA,Total,TOT,Martinique,MTQ,1
Anguilla,AIA,Total,TOT,Mexico,MEX,4
Anguilla,AIA,Total,TOT,Netherlands,NLD,19
Anguilla,AIA,Total,TOT,Netherlands Antilles,ANT,554
Anguilla,AIA,Total,TOT,Puerto Rico,PRI,566
Anguilla,AIA,Total,TOT,St. Kitts and Nevis,KNA,134
Anguilla,AIA,Total,TOT,St. Lucia,LCA,30
Anguilla,AIA,Total,TOT,St. Vincent and the Grenadines,VCT,12
Anguilla,AIA,Total,TOT,Trinidad and Tobago,TTO,41
Anguilla,AIA,Total,TOT,Turks and Caicos Islands,TCA,5
Anguilla,AIA,Total,TOT,United Kingdom,GBR,6
Anguilla,AIA,Total,TOT,United States,USA,417
Anguilla,AIA,Total,TOT,Virgin Islands (U.S.),VIR,1105
Anguilla,AIA,Total,TOT,"Virgin Islands, British",VGB,1
Antigua and Barbuda,ATG,Total,TOT,Anguilla,AIA,113
Antigua and Barbuda,ATG,Total,TOT,Aruba,ABW,44
Antigua and Barbuda,ATG,Total,TOT,Australia,AUS,22
Antigua and Barbuda,ATG,Total,TOT,Austria,AUT,1
Antigua and Barbuda,ATG,Total,TOT,"Bahamas, The",BHS,17
Antigua and Barbuda,ATG,Total,TOT,Barbados,BRB,40
Antigua and Barbuda,ATG,Total,TOT,Botswana,BWA,1
Antigua and Barbuda,ATG,Total,TOT,Canada,CAN,2288
Antigua and Barbuda,ATG,Total,TOT,Cayman Islands,CYM,97
Antigua and Barbuda,ATG,Total,TOT,Colombia,COL,32
Antigua and Barbuda,ATG,Total,TOT,Cuba,CUB,96
Antigua and Barbuda,ATG,Total,TOT,Czech Republic,CZE,5
Antigua and Barbuda,ATG,Total,TOT,Dominica,DMA,290
Antigua and Barbuda,ATG,Total,TOT,Dominican Republic,DOM,325
Antigua and Barbuda,ATG,Total,TOT,Ecuador,ECU,5
Antigua and Barbuda,ATG,Total,TOT,"Egypt, Arab Rep.",EGY,14
Antigua and Barbuda,ATG,Total,TOT,France,FRA,8
Antigua and Barbuda,ATG,Total,TOT,French Guiana,GUF,20
Antigua and Barbuda,ATG,Total,TOT,Germany,DEU,3
Antigua and Barbuda,ATG,Total,TOT,Greece,GRC,8
Antigua and Barbuda,ATG,Total,TOT,Grenada,GRD,41
Antigua and Barbuda,ATG,Total,TOT,Guadeloupe,GLP,276
Antigua and Barbuda,ATG,Total,TOT,Haiti,HTI,60
Antigua and Barbuda,ATG,Total,TOT,Hungary,HUN,4
Antigua and Barbuda,ATG,Total,TOT,Indonesia,IDN,128
Antigua and Barbuda,ATG,Total,TOT,Ireland,IRL,4
Antigua and Barbuda,ATG,Total,TOT,Italy,ITA,11
Antigua and Barbuda,ATG,Total,TOT,Jamaica,JAM,221
Antigua and Barbuda,ATG,Total,TOT,Japan,JPN,8
Antigua and Barbuda,ATG,Total,TOT,Kyrgyz Republic,KGZ,1
Antigua and Barbuda,ATG,Total,TOT,Lao PDR,LAO,1
Antigua and Barbuda,ATG,Total,TOT,Latvia,LVA,1
Antigua and Barbuda,ATG,Total,TOT,Libya,LBY,4
Antigua and Barbuda,ATG,Total,TOT,Luxembourg,LUX,2
Antigua and Barbuda,ATG,Total,TOT,Martinique,MTQ,4
Antigua and Barbuda,ATG,Total,TOT,Mexico,MEX,12
Antigua and Barbuda,ATG,Total,TOT,Montserrat,MSR,16
Antigua and Barbuda,ATG,Total,TOT,Myanmar,MMR,41
Antigua and Barbuda,ATG,Total,TOT,Netherlands,NLD,23
Antigua and Barbuda,ATG,Total,TOT,Netherlands Antilles,ANT,1058
Antigua and Barbuda,ATG,Total,TOT,Nigeria,NGA,14
Antigua and Barbuda,ATG,Total,TOT,Norway,NOR,3
Antigua and Barbuda,ATG,Total,TOT,Peru,PER,17
Antigua and Barbuda,ATG,Total,TOT,Philippines,PHL,5791
Antigua and Barbuda,ATG,Total,TOT,Poland,POL,1
Antigua and Barbuda,ATG,Total,TOT,Puerto Rico,PRI,1966
Antigua and Barbuda,ATG,Total,TOT,Spain,ESP,4
Antigua and Barbuda,ATG,Total,TOT,St. Kitts and Nevis,KNA,154
Antigua and Barbuda,ATG,Total,TOT,St. Lucia,LCA,115
Antigua and Barbuda,ATG,Total,TOT,St. Vincent and the Grenadines,VCT,48
Antigua and Barbuda,ATG,Total,TOT,Sweden,SWE,6
Antigua and Barbuda,ATG,Total,TOT,Switzerland,CHE,10
Antigua and Barbuda,ATG,Total,TOT,Thailand,THA,4566
Antigua and Barbuda,ATG,Total,TOT,Togo,TGO,2
Antigua and Barbuda,ATG,Total,TOT,Trinidad and Tobago,TTO,144
Antigua and Barbuda,ATG,Total,TOT,Turks and Caicos Islands,TCA,16
Antigua and Barbuda,ATG,Total,TOT,United Kingdom,GBR,12
Antigua and Barbuda,ATG,Total,TOT,United States,USA,19151
Antigua and Barbuda,ATG,Total,TOT,"Venezuela, RB",VEN,2
Antigua and Barbuda,ATG,Total,TOT,Vietnam,VNM,125
Antigua and Barbuda,ATG,Total,TOT,Virgin Islands (U.S.),VIR,4842
Antigua and Barbuda,ATG,Total,TOT,"Virgin Islands, British",VGB,509
Antigua and Barbuda,ATG,Total,TOT,"Yemen, Rep.",YEM,4
Argentina,ARG,Total,TOT,Andorra,AND,16
Argentina,ARG,Total,TOT,Angola,AGO,2
Argentina,ARG,Total,TOT,Anguilla,AIA,2
Argentina,ARG,Total,TOT,Antigua and Barbuda,ATG,6
Argentina,ARG,Total,TOT,Aruba,ABW,123
Argentina,ARG,Total,TOT,Australia,AUS,10749
Argentina,ARG,Total,TOT,Austria,AUT,339
Argentina,ARG,Total,TOT,"Bahamas, The",BHS,9
Argentina,ARG,Total,TOT,Bahrain,BHR,16
Argentina,ARG,Total,TOT,Barbados,BRB,15
Argentina,ARG,Total,TOT,Belgium,BEL,719
Argentina,ARG,Total,TOT,Belize,BLZ,4
Argentina,ARG,Total,TOT,Benin,BEN,11
Argentina,ARG,Total,TOT,Bermuda,BMU,27
Argentina,ARG,Total,TOT,Bolivia,BOL,27612
Argentina,ARG,Total,TOT,Bosnia and Herzegovina,BIH,11
Argentina,ARG,Total,TOT,Botswana,BWA,30
Argentina,ARG,Total,TOT,Brazil,BRA,27553
Argentina,ARG,Total,TOT,Bulgaria,BGR,46
Argentina,ARG,Total,TOT,Cambodia,KHM,3
Argentina,ARG,Total,TOT,Cameroon,CMR,2
Argentina,ARG,Total,TOT,Canada,CAN,13536
Argentina,ARG,Total,TOT,Cayman Islands,CYM,14
Argentina,ARG,Total,TOT,Chad,TCD,2
Argentina,ARG,Total,TOT,Chile,CHL,45713
Argentina,ARG,Total,TOT,China,CHN,207
Argentina,ARG,Total,TOT,Colombia,COL,2654
Argentina,ARG,Total,TOT,"Congo, Dem. Rep.",COD,15
Argentina,ARG,Total,TOT,Cook Islands,COK,1
Argentina,ARG,Total,TOT,Costa Rica,CRI,1103
Argentina,ARG,Total,TOT,Cote d'Ivoire,CIV,4
Argentina,ARG,Total,TOT,Croatia,HRV,184
Argentina,ARG,Total,TOT,Cuba,CUB,181
Argentina,ARG,Total,TOT,Cyprus,CYP,39
Argentina,ARG,Total,TOT,Czech Republic,CZE,312
Argentina,ARG,Total,TOT,Denmark,DNK,931
Argentina,ARG,Total,TOT,Dominican Republic,DOM,3221
Argentina,ARG,Total,TOT,Ecuador,ECU,2183
Argentina,ARG,Total,TOT,"Egypt, Arab Rep.",EGY,330
Argentina,ARG,Total,TOT,El Salvador,SLV,163
Argentina,ARG,Total,TOT,Faeroe Islands,FRO,2
Argentina,ARG,Total,TOT,Falkland Islands (Malvinas),FLK,35
Argentina,ARG,Total,TOT,Finland,FIN,173
Argentina,ARG,Total,TOT,France,FRA,17999
Argentina,ARG,Total,TOT,French Guiana,GUF,69
Argentina,ARG,Total,TOT,French Polynesia,PYF,42
Argentina,ARG,Total,TOT,Gabon,GAB,3
Argentina,ARG,Total,TOT,Germany,DEU,5112
Argentina,ARG,Total,TOT,Ghana,GHA,1
Argentina,ARG,Total,TOT,Gibraltar,GIB,10
Argentina,ARG,Total,TOT,Greece,GRC,254
Argentina,ARG,Total,TOT,Greenland,GRL,1
Argentina,ARG,Total,TOT,Grenada,GRD,6
Argentina,ARG,Total,TOT,Guadeloupe,GLP,6
Argentina,ARG,Total,TOT,Guam,GUM,4
Argentina,ARG,Total,TOT,Guatemala,GTM,345
Argentina,ARG,Total,TOT,Guinea,GIN,9
Argentina,ARG,Total,TOT,Guyana,GUY,40
Argentina,ARG,Total,TOT,Haiti,HTI,9
Argentina,ARG,Total,TOT,Honduras,HND,139
Argentina,ARG,Total,TOT,"Hong Kong SAR, China",HKG,10
Argentina,ARG,Total,TOT,Hungary,HUN,173
Argentina,ARG,Total,TOT,Iceland,ISL,13
Argentina,ARG,Total,TOT,Indonesia,IDN,17
Argentina,ARG,Total,TOT,Ireland,IRL,265
Argentina,ARG,Total,TOT,Israel,ISR,36951
Argentina,ARG,Total,TOT,Italy,ITA,20311
Argentina,ARG,Total,TOT,Jamaica,JAM,28
Argentina,ARG,Total,TOT,Japan,JPN,3061
Argentina,ARG,Total,TOT,Jordan,JOR,13
Argentina,ARG,Total,TOT,Kiribati,KIR,2
Argentina,ARG,Total,TOT,"Korea, Dem. Rep.",PRK,18
Argentina,ARG,Total,TOT,Kuwait,KWT,37
Argentina,ARG,Total,TOT,Kyrgyz Republic,KGZ,11
Argentina,ARG,Total,TOT,Latvia,LVA,17
Argentina,ARG,Total,TOT,Lebanon,LBN,897
Argentina,ARG,Total,TOT,Lesotho,LSO,7
Argentina,ARG,Total,TOT,Libya,LBY,3
Argentina,ARG,Total,TOT,Liechtenstein,LIE,13
Argentina,ARG,Total,TOT,Lithuania,LTU,73
Argentina,ARG,Total,TOT,Luxembourg,LUX,115
Argentina,ARG,Total,TOT,"Macedonia, FYR",MKD,161
Argentina,ARG,Total,TOT,Madagascar,MDG,3
Argentina,ARG,Total,TOT,Malawi,MWI,5
Argentina,ARG,Total,TOT,Malaysia,MYS,56
Argentina,ARG,Total,TOT,Malta,MLT,2
Argentina,ARG,Total,TOT,Martinique,MTQ,8
Argentina,ARG,Total,TOT,Mauritania,MRT,72
Argentina,ARG,Total,TOT,Mauritius,MUS,5
Argentina,ARG,Total,TOT,Mexico,MEX,6564
Argentina,ARG,Total,TOT,Monaco,MCO,52
Argentina,ARG,Total,TOT,Mozambique,MOZ,180
Argentina,ARG,Total,TOT,Myanmar,MMR,5
Argentina,ARG,Total,TOT,Namibia,NAM,36
Argentina,ARG,Total,TOT,Netherlands,NLD,2215
Argentina,ARG,Total,TOT,Netherlands Antilles,ANT,48
Argentina,ARG,Total,TOT,New Caledonia,NCL,13
Argentina,ARG,Total,TOT,New Zealand,NZL,382
Argentina,ARG,Total,TOT,Nicaragua,NIC,170
Argentina,ARG,Total,TOT,Niger,NER,10
Argentina,ARG,Total,TOT,Nigeria,NGA,618
Argentina,ARG,Total,TOT,Norway,NOR,544
Argentina,ARG,Total,TOT,Oman,OMN,21
Argentina,ARG,Total,TOT,Panama,PAN,811
Argentina,ARG,Total,TOT,Papua New Guinea,PNG,4
Argentina,ARG,Total,TOT,Paraguay,PRY,64284
Argentina,ARG,Total,TOT,Peru,PER,3586
Argentina,ARG,Total,TOT,Philippines,PHL,638
Argentina,ARG,Total,TOT,Poland,POL,190
Argentina,ARG,Total,TOT,Portugal,PRT,1094
Argentina,ARG,Total,TOT,Puerto Rico,PRI,281
Argentina,ARG,Total,TOT,Qatar,QAT,1340
Argentina,ARG,Total,TOT,Reunion,REU,17
Argentina,ARG,Total,TOT,Russian Federation,RUS,1
Argentina,ARG,Total,TOT,Samoa,WSM,10
Argentina,ARG,Total,TOT,Saudi Arabia,SAU,10
Argentina,ARG,Total,TOT,Senegal,SEN,18
Argentina,ARG,Total,TOT,Serbia and Montenegro,SCG,875
Argentina,ARG,Total,TOT,Singapore,SGP,32
Argentina,ARG,Total,TOT,Slovak Republic,SVK,57
Argentina,ARG,Total,TOT,Slovenia,SVN,172
Argentina,ARG,Total,TOT,Solomon Islands,SLB,2
Argentina,ARG,Total,TOT,South Africa,ZAF,1004
Argentina,ARG,Total,TOT,Spain,ESP,83803
Argentina,ARG,Total,TOT,St. Lucia,LCA,3
Argentina,ARG,Total,TOT,St. Vincent and the Grenadines,VCT,3
Argentina,ARG,Total,TOT,Sudan,SDN,10
Argentina,ARG,Total,TOT,Suriname,SUR,324
Argentina,ARG,Total,TOT,Swaziland,SWZ,18
Argentina,ARG,Total,TOT,Sweden,SWE,2408
Argentina,ARG,Total,TOT,Switzerland,CHE,1359
Argentina,ARG,Total,TOT,Syrian Arab Republic,SYR,4
Argentina,ARG,Total,TOT,"Taiwan, China",TWN,18
Argentina,ARG,Total,TOT,Tanzania,TZA,4
Argentina,ARG,Total,TOT,Thailand,THA,594
Argentina,ARG,Total,TOT,Togo,TGO,78
Argentina,ARG,Total,TOT,Tonga,TON,1
Argentina,ARG,Total,TOT,Trinidad and Tobago,TTO,21
Argentina,ARG,Total,TOT,Tunisia,TUN,7
Argentina,ARG,Total,TOT,Turkey,TUR,142
Argentina,ARG,Total,TOT,Turks and Caicos Islands,TCA,2
Argentina,ARG,Total,TOT,United Arab Emirates,ARE,78
Argentina,ARG,Total,TOT,United Kingdom,GBR,10198
Argentina,ARG,Total,TOT,United States,USA,133210
Argentina,ARG,Total,TOT,Uruguay,URY,25146
Argentina,ARG,Total,TOT,Vanuatu,VUT,2
Argentina,ARG,Total,TOT,"Venezuela, RB",VEN,8733
Argentina,ARG,Total,TOT,Vietnam,VNM,16
Argentina,ARG,Total,TOT,Virgin Islands (U.S.),VIR,8
Argentina,ARG,Total,TOT,West Bank and Gaza,PSE,175
Argentina,ARG,Total,TOT,"Yemen, Rep.",YEM,68
Argentina,ARG,Total,TOT,Zimbabwe,ZWE,56
Armenia,ARM,Total,TOT,Albania,ALB,6
Armenia,ARM,Total,TOT,Andorra,AND,4
Armenia,ARM,Total,TOT,Argentina,ARG,1497
Armenia,ARM,Total,TOT,Australia,AUS,887
Armenia,ARM,Total,TOT,Austria,AUT,654
Armenia,ARM,Total,TOT,Azerbaijan,AZE,89898
Armenia,ARM,Total,TOT,Bahrain,BHR,33
Armenia,ARM,Total,TOT,Belarus,BLR,2035
Armenia,ARM,Total,TOT,Belgium,BEL,195
Armenia,ARM,Total,TOT,Benin,BEN,6
Armenia,ARM,Total,TOT,Bermuda,BMU,13
Armenia,ARM,Total,TOT,Bolivia,BOL,10
Armenia,ARM,Total,TOT,Bosnia and Herzegovina,BIH,2
Armenia,ARM,Total,TOT,Botswana,BWA,11
Armenia,ARM,Total,TOT,Brazil,BRA,971
Armenia,ARM,Total,TOT,Bulgaria,BGR,4221
Armenia,ARM,Total,TOT,Burundi,BDI,2
Armenia,ARM,Total,TOT,Cambodia,KHM,2
Armenia,ARM,Total,TOT,Canada,CAN,1879
Armenia,ARM,Total,TOT,Central African Republic,CAF,3
Armenia,ARM,Total,TOT,Chad,TCD,59
Armenia,ARM,Total,TOT,Chile,CHL,10
Armenia,ARM,Total,TOT,China,CHN,425
Armenia,ARM,Total,TOT,Colombia,COL,15
Armenia,ARM,Total,TOT,Comoros,COM,4
Armenia,ARM,Total,TOT,"Congo, Dem. Rep.",COD,1007
Armenia,ARM,Total,TOT,"Congo, Rep.",COG,75
Armenia,ARM,Total,TOT,Costa Rica,CRI,5
Armenia,ARM,Total,TOT,Cote d'Ivoire,CIV,2
Armenia,ARM,Total,TOT,Croatia,HRV,25
Armenia,ARM,Total,TOT,Cyprus,CYP,537
Armenia,ARM,Total,TOT,Czech Republic,CZE,930
Armenia,ARM,Total,TOT,Denmark,DNK,569
Armenia,ARM,Total,TOT,Djibouti,DJI,11
Armenia,ARM,Total,TOT,Dominican Republic,DOM,7
Armenia,ARM,Total,TOT,Ecuador,ECU,15
Armenia,ARM,Total,TOT,"Egypt, Arab Rep.",EGY,184
Armenia,ARM,Total,TOT,Equatorial Guinea,GNQ,3
Armenia,ARM,Total,TOT,Eritrea,ERI,2
Armenia,ARM,Total,TOT,Estonia,EST,600
Armenia,ARM,Total,TOT,Ethiopia,ETH,57
Armenia,ARM,Total,TOT,Faeroe Islands,FRO,1
Armenia,ARM,Total,TOT,Fiji,FJI,1
Armenia,ARM,Total,TOT,Finland,FIN,89
Armenia,ARM,Total,TOT,France,FRA,2961
Armenia,ARM,Total,TOT,French Guiana,GUF,3
Armenia,ARM,Total,TOT,Gabon,GAB,5
Armenia,ARM,Total,TOT,"Gambia, The",GMB,37
Armenia,ARM,Total,TOT,Georgia,GEO,23674
Armenia,ARM,Total,TOT,Germany,DEU,21695
Armenia,ARM,Total,TOT,Ghana,GHA,9
Armenia,ARM,Total,TOT,Greece,GRC,7438
Armenia,ARM,Total,TOT,Guam,GUM,1
Armenia,ARM,Total,TOT,Guinea,GIN,4
Armenia,ARM,Total,TOT,"Hong Kong SAR, China",HKG,4831
Armenia,ARM,Total,TOT,Hungary,HUN,770
Armenia,ARM,Total,TOT,Iceland,ISL,4
Armenia,ARM,Total,TOT,Indonesia,IDN,75
Armenia,ARM,Total,TOT,"Iran, Islamic Rep.",IRN,615
Armenia,ARM,Total,TOT,Ireland,IRL,52
Armenia,ARM,Total,TOT,Israel,ISR,10674
Armenia,ARM,Total,TOT,Italy,ITA,280
Armenia,ARM,Total,TOT,Japan,JPN,48
Armenia,ARM,Total,TOT,Jordan,JOR,26
Armenia,ARM,Total,TOT,Kazakhstan,KAZ,8481
Armenia,ARM,Total,TOT,Kenya,KEN,23
Armenia,ARM,Total,TOT,"Korea, Dem. Rep.",PRK,38
Armenia,ARM,Total,TOT,Kuwait,KWT,84
Armenia,ARM,Total,TOT,Kyrgyz Republic,KGZ,667
Armenia,ARM,Total,TOT,Lao PDR,LAO,6
Armenia,ARM,Total,TOT,Latvia,LVA,1031
Armenia,ARM,Total,TOT,Lebanon,LBN,300
Armenia,ARM,Total,TOT,Lesotho,LSO,1
Armenia,ARM,Total,TOT,Libya,LBY,39
Armenia,ARM,Total,TOT,Liechtenstein,LIE,1
Armenia,ARM,Total,TOT,Lithuania,LTU,684
Armenia,ARM,Total,TOT,Luxembourg,LUX,6
Armenia,ARM,Total,TOT,"Macao SAR, China",MAC,35
Armenia,ARM,Total,TOT,"Macedonia, FYR",MKD,28
Armenia,ARM,Total,TOT,Madagascar,MDG,12
Armenia,ARM,Total,TOT,Malta,MLT,47
Armenia,ARM,Total,TOT,Mauritania,MRT,4
Armenia,ARM,Total,TOT,Mauritius,MUS,13
Armenia,ARM,Total,TOT,Mayotte,MYT,3
Armenia,ARM,Total,TOT,Mexico,MEX,52
Armenia,ARM,Total,TOT,Moldova,MDA,1081
Armenia,ARM,Total,TOT,Monaco,MCO,9
Armenia,ARM,Total,TOT,Mozambique,MOZ,16
Armenia,ARM,Total,TOT,Myanmar,MMR,24
Armenia,ARM,Total,TOT,Namibia,NAM,1
Armenia,ARM,Total,TOT,Netherlands,NLD,252
Armenia,ARM,Total,TOT,New Zealand,NZL,21
Armenia,ARM,Total,TOT,Niger,NER,8
Armenia,ARM,Total,TOT,Nigeria,NGA,146
Armenia,ARM,Total,TOT,Northern Mariana Islands,MNP,1
Armenia,ARM,Total,TOT,Norway,NOR,36
Armenia,ARM,Total,TOT,Oman,OMN,1
Armenia,ARM,Total,TOT,Pakistan,PAK,2
Armenia,ARM,Total,TOT,Panama,PAN,4
Armenia,ARM,Total,TOT,Paraguay,PRY,164
Armenia,ARM,Total,TOT,Peru,PER,2
Armenia,ARM,Total,TOT,Philippines,PHL,153
Armenia,ARM,Total,TOT,Poland,POL,905
Armenia,ARM,Total,TOT,Portugal,PRT,19
Armenia,ARM,Total,TOT,Qatar,QAT,448
Armenia,ARM,Total,TOT,Reunion,REU,1
Armenia,ARM,Total,TOT,Romania,ROU,8
Armenia,ARM,Total,TOT,Russian Federation,RUS,481328
Armenia,ARM,Total,TOT,Rwanda,RWA,63
Armenia,ARM,Total,TOT,San Marino,SMR,10
Armenia,ARM,Total,TOT,Saudi Arabia,SAU,20
Armenia,ARM,Total,TOT,Serbia and Montenegro,SCG,5
Armenia,ARM,Total,TOT,Slovak Republic,SVK,105
Armenia,ARM,Total,TOT,Slovenia,SVN,27
Armenia,ARM,Total,TOT,Somalia,SOM,3
Armenia,ARM,Total,TOT,South Africa,ZAF,27
Armenia,ARM,Total,TOT,Spain,ESP,2502
Armenia,ARM,Total,TOT,Sri Lanka,LKA,1
Armenia,ARM,Total,TOT,Sudan,SDN,358
Armenia,ARM,Total,TOT,Sweden,SWE,448
Armenia,ARM,Total,TOT,Switzerland,CHE,705
Armenia,ARM,Total,TOT,Syrian Arab Republic,SYR,9
Armenia,ARM,Total,TOT,Tajikistan,TJK,1731
Armenia,ARM,Total,TOT,Tanzania,TZA,138
Armenia,ARM,Total,TOT,Thailand,THA,2671
Armenia,ARM,Total,TOT,Togo,TGO,42
Armenia,ARM,Total,TOT,Tunisia,TUN,4
Armenia,ARM,Total,TOT,Turkey,TUR,801
Armenia,ARM,Total,TOT,Turkmenistan,TKM,3252
Armenia,ARM,Total,TOT,Uganda,UGA,19
Armenia,ARM,Total,TOT,Ukraine,UKR,52168
Armenia,ARM,Total,TOT,United Arab Emirates,ARE,25
Armenia,ARM,Total,TOT,United Kingdom,GBR,15
Armenia,ARM,Total,TOT,United States,USA,99985
Armenia,ARM,Total,TOT,Uruguay,URY,238
Armenia,ARM,Total,TOT,Uzbekistan,UZB,10008
Armenia,ARM,Total,TOT,"Venezuela, RB",VEN,29
Armenia,ARM,Total,TOT,Vietnam,VNM,30
Armenia,ARM,Total,TOT,West Bank and Gaza,PSE,78
Armenia,ARM,Total,TOT,"Yemen, Rep.",YEM,1954
Armenia,ARM,Total,TOT,Zambia,ZMB,3
Armenia,ARM,Total,TOT,Zimbabwe,ZWE,11
Aruba,ABW,Total,TOT,Anguilla,AIA,17
Aruba,ABW,Total,TOT,Antigua and Barbuda,ATG,2
Aruba,ABW,Total,TOT,Armenia,ARM,2
Aruba,ABW,Total,TOT,Australia,AUS,42
Aruba,ABW,Total,TOT,"Bahamas, The",BHS,7
Aruba,ABW,Total,TOT,Barbados,BRB,13
Aruba,ABW,Total,TOT,Bolivia,BOL,4
Aruba,ABW,Total,TOT,Canada,CAN,632
Aruba,ABW,Total,TOT,Cayman Islands,CYM,33
Aruba,ABW,Total,TOT,Chile,CHL,4
Aruba,ABW,Total,TOT,Colombia,COL,246
Aruba,ABW,Total,TOT,Costa Rica,CRI,25
Aruba,ABW,Total,TOT,Cuba,CUB,32
Aruba,ABW,Total,TOT,Dominica,DMA,29
Aruba,ABW,Total,TOT,Dominican Republic,DOM,402
Aruba,ABW,Total,TOT,France,FRA,145
Aruba,ABW,Total,TOT,Germany,DEU,2
Aruba,ABW,Total,TOT,Greece,GRC,25
Aruba,ABW,Total,TOT,Grenada,GRD,14
Aruba,ABW,Total,TOT,Guadeloupe,GLP,17
Aruba,ABW,Total,TOT,Haiti,HTI,20
Aruba,ABW,Total,TOT,Indonesia,IDN,2
Aruba,ABW,Total,TOT,Ireland,IRL,6
Aruba,ABW,Total,TOT,Israel,ISR,5
Aruba,ABW,Total,TOT,Jamaica,JAM,74
Aruba,ABW,Total,TOT,Japan,JPN,2
Aruba,ABW,Total,TOT,"Macedonia, FYR",MKD,1
Aruba,ABW,Total,TOT,Martinique,MTQ,24
Aruba,ABW,Total,TOT,Mexico,MEX,9
Aruba,ABW,Total,TOT,Netherlands,NLD,1104
Aruba,ABW,Total,TOT,Netherlands Antilles,ANT,3317
Aruba,ABW,Total,TOT,New Zealand,NZL,9
Aruba,ABW,Total,TOT,Norway,NOR,9
Aruba,ABW,Total,TOT,Panama,PAN,6
Aruba,ABW,Total,TOT,Philippines,PHL,65
Aruba,ABW,Total,TOT,Puerto Rico,PRI,658
Aruba,ABW,Total,TOT,Russian Federation,RUS,31
Aruba,ABW,Total,TOT,St. Lucia,LCA,16
Aruba,ABW,Total,TOT,St. Vincent and the Grenadines,VCT,12
Aruba,ABW,Total,TOT,Thailand,THA,60
Aruba,ABW,Total,TOT,Trinidad and Tobago,TTO,48
Aruba,ABW,Total,TOT,Turkey,TUR,4
Aruba,ABW,Total,TOT,Turks and Caicos Islands,TCA,5
